"","Ticker","Fiscal.Year","SimFinId.x","Company.Name","Industry","Book.to.Market.Ratio","Sales.Per.Share","Return.On.Equity","Operating.Profit.Margin","Receivable.Turnover","Total.Debt.Ratio","Current.Ratio","logreturn","actual_re","Book.to.Market.Ratio.log","Sales.Per.Share.log","Return.On.Equity.log","Operating.Profit.Margin.log","Receivable.Turnover.log","Total.Debt.Ratio.log","Current.Ratio.log"
"17","ADBE",2017,14099,"Adobe Systems","Application Software",0.0963354338568267,14.5702851395765,0.284744598291061,0.296938097008767,8.76496489334756,0.417988,2.054685,0.485514952139661,0.625011596623063,-2.33991907503339,2.67898419033659,-1.25616264683983,0.260006176368596,2.17076251304259,-0.0855709603425094,0.720122551527369
"18","ADBE",2018,14099,"Adobe Systems","Application Software",0.0831212619273492,18.1382644729362,0.372327660184441,0.314547783346371,7.4139944563404,0.501184,1.129248,0.330524788534275,0.391698284161051,-2.48745475031231,2.89802376607114,-0.987981005444375,0.273492715494309,2.00336935699969,0.00118329962477485,0.121551924464003
"19","ADI",2010,65917,"ANALOG DEVICES INC","Semiconductors",0.277710208427994,9.02862084410893,0.489820506000999,0.331905125578354,9.17333142879921,0.260836,5.406647,0.296315777922422,0.34489477786438,-1.28117712471128,2.20039962532243,-0.713716269270606,0.286610342538153,2.21630051678065,-0.273337450258459,1.68762912252795
"20","ADI",2011,65917,"ANALOG DEVICES INC","Semiconductors",0.344140150580866,9.71113043252573,0.464316004608721,0.358887121991635,7.73130080145879,0.28085,8.354869,0.100307985297657,0.105511346890657,-1.06670629010022,2.27327269494265,-0.767189914146042,0.306666072110562,2.04527712806141,-0.247372209048282,2.12284448269045
"21","ADI",2012,65917,"ANALOG DEVICES INC","Semiconductors",0.323437780724553,8.82175504831951,0.365072494351627,0.308257396316077,7.75263478141073,0.258879,8.943768,0.126669898996782,0.135042277339346,-1.12874851514808,2.17722083529404,-1.00765933045893,0.268696019849518,2.04803275738287,-0.275912934585127,2.19095697689922
"22","ADI",2013,65917,"ANALOG DEVICES INC","Semiconductors",0.296332622080379,8.38644954002821,0.310611961913893,0.297355914080972,7.74885621732312,0.257323,9.59213,0.258735927942396,0.295291709314227,-1.21627273231792,2.1266172533252,-1.16921085673002,0.26032828101366,2.04754524761201,-0.277965432268487,2.26094297059417
"23","ADI",2014,65917,"ANALOG DEVICES INC","Semiconductors",0.26946451739924,9.00795529939282,0.338051874599219,0.284778584551027,8.81078229953498,0.306398,5.376001,0.0275948030343294,0.0279790660225442,-1.31131855815739,2.19810810906184,-1.08455592012961,0.250586395758107,2.1759762327749,-0.215177861826839,1.68194478923274
"24","ADI",2015,65917,"ANALOG DEVICES INC","Semiconductors",0.289397860379497,10.8406296548764,0.346841557363267,0.267579150718525,8.66124229397007,0.281326,3.663437,0.215714576579037,0.240748189863234,-1.2399528581103,2.38330108056777,-1.05888721033429,0.237108900859763,2.15885816424569,-0.246762802662918,1.29840177780017
"25","ADI",2016,65917,"ANALOG DEVICES INC","Semiconductors",0.22776287333973,10.9552396992712,0.387389853450255,0.324988623108199,7.33378561155089,0.35189,6.354128,0.09066768819274,0.0949050949050948,-1.47945022044507,2.39381785316143,-0.948323719755817,0.281403873067888,1.99249183709082,-0.160297868469195,1.8491046804351
"26","ADI",2017,65917,"ANALOG DEVICES INC","Semiconductors",0.325652908228203,14.5727137330092,0.27186528813546,0.274487944500473,10.6939002405734,0.519351,1.472963,0.368238265087311,0.445186335403727,-1.1219231634962,2.67915085770318,-1.30244859957783,0.242544485786137,2.36967350794117,0.0191661502778445,0.387276018359851
"27","ADI",2018,65917,"ANALOG DEVICES INC","Semiconductors",0.341461247345351,16.5385797118457,0.309180928494595,0.382515269454222,9.00052978940508,0.462657,1.502076,-0.0704715285134387,-0.0680457267283615,-1.07452108416924,2.80569581600801,-1.17382864433095,0.32390449916654,2.19728344109317,-0.0380581092391932,0.406848151262912
"28","AKAM",2010,69211,"AKAMAI TECHNOLOGIES INC","Application Software",0.242763096103074,5.36892735378967,0.148459431347742,0.248417817359753,6.63507250322489,0.074414,5.914303,0.845235605354591,1.32852636322668,-1.41566922433459,1.68062814067086,-1.90744354763995,0.221877003468803,1.8923695951133,-0.554404888286093,1.777373654477
